form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00571182,B-53155,B-53151,,ORG,Iberia Airlines,,,,,,49 Calle de Martinez Villergas,,"Madrid, Spain",,28027,,,2023-06-08,457.70,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53156,,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-06-15,65148.96,,Event & Catering Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53157,B-53156,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-06-15,13555.39,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,X,"MEMO: Subvendor of-Fulkerson Kennedy & Company, LLC"
SB21B,C00571182,B-53158,B-53156,,ORG,"Fulkerson Kennedy & Company, LLC",,,,,,"660 Pennsylvania Ave SE, Suite 201",,Washington,DC,20003,,,2023-06-15,51593.57,,Fundraising Travel & Event Expenses,,,,,,,,,,,,,,,,,,,X,"MEMO: Subvendor of-Fulkerson Kennedy & Company, LLC"
SB21B,C00571182,B-53178,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-06-15,1238.54,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53179,B-53178,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-06-15,376.47,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53180,B-53178,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-06-15,560.90,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53181,B-53178,,IND,,Winkler,Daniel,D,,,4615 E Palomino Rd,,Phoenix,AZ,85018,,,2023-06-15,301.17,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53182,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-06-15,319.00,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53159,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-06-16,8544.84,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53160,B-53159,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,98188,,,2023-06-16,-1228.90,,Airfare Credit,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53161,B-53159,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,76155,,,2023-06-16,2557.40,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53162,B-53159,,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,76155,,,2023-06-16,1511.98,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53164,B-53159,,ORG,Chev Browne Family Winery,,,,,,4525 Slusser Road,,Windsor,CA,95492,,,2023-06-16,545.00,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53166,B-53159,,ORG,Eleven Madison,,,,,,11 Madison Avenue,,New York,NY,10010,,,2023-06-16,675.02,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53170,B-53159,,ORG,Postino Winecafe,,,,,,PO Box 94014,,Palatine,IL,600944014,,,2023-06-16,70.19,,Meeting Meals,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53172,B-53159,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-06-16,516.82,,Communications Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53173,B-53159,,ORG,"Slack Technologies, Inc.",,,,,,500 Howard St,,San Francisco,CA,94105,,,2023-06-16,38.01,,Communications Software Subscription,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53175,B-53159,,ORG,The Donum Estate,,,,,,24500 Ramal Rd,,Sonoma,CA,95476,,,2023-06-16,608.68,,Event Catering,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53176,B-53159,,ORG,United Airlines,,,,,,PO Box 6120,,Rapid City,SD,57709,,,2023-06-16,2413.50,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53189,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,02238,,,2023-06-25,71.10,,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53517,,,ORG,Amalgamated Bank,,,,,,275 Seventh Ave,,New York,NY,10001,,,2023-06-26,533.69,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53183,,,ORG,Cardmember Service,,,,,,PO Box 1423,,Charlotte,NC,282011423,,,2023-06-26,1446.70,,Credit Card Payment - See Memo,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53184,B-53183,,ORG,United Airlines,,,,,,PO Box 6120,,Rapid City,SD,57709,,,2023-06-26,1446.70,,Airfare,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Cardmember Service
SB21B,C00571182,B-53185,,,ORG,Santa Rosa Partners LLC,,,,,,251 Little Falls Dr,,Wilmington,DE,19808,,,2023-06-26,4400.00,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53194,,,ORG,TOA Group LLC,,,,,,3104 E Camelback Rd,Suite 2031,Phoenix,AZ,85016,,,2023-06-27,101219.67,,Reimbursed Security Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53518,,,ORG,TOA Group LLC,,,,,,3104 E Camelback Rd,Suite 2031,Phoenix,AZ,85016,,,2023-06-29,72896.36,,Security Detail & Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53498,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,02238,,,2023-06-30,493.75,,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53190,,,ORG,Barclays Card Services,,,,,,PO Box 13337,,Philadelphia,PA,19101,,,2023-06-30,3366.88,,Credit Card Payment - See Memos if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53191,B-53190,,ORG,"Marriott International, Inc.",,,,,,600 Unicorn Park Dr,,Woburn,MA,01801,,,2023-06-27,2065.00,,Lodging,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53207,B-53190,,ORG,Postino Winecafe,,,,,,PO Box 94014,,Palatine,IL,600944014,,,2023-06-30,92.68,,Meeting Meals,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53208,B-53190,,ORG,Sixt Rental Car Company,,,,,,4265 E Conant St Ste 105,,Long Beach,CA,90808,,,2023-06-30,214.36,,Car Service,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53209,B-53190,,ORG,Sixt Rental Car Company,,,,,,4265 E Conant St Ste 105,,Long Beach,CA,90808,,,2023-06-30,604.74,,Car Service,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Barclays Card Services
SB21B,C00571182,B-53197,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-06-30,316.48,,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53198,,,ORG,Gusto,,,,,,450 Park Ave S,,New York,NY,10016,,,2023-06-30,1238.51,,Payroll - See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00571182,B-53199,B-53198,,IND,,Davidson,Michelle,R,,,928 W Glenrosa Ave,,Phoenix,AZ,85013,,,2023-06-30,376.47,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53200,B-53198,,IND,,Tomsheck,Cullen,P.,,,3000 Connecticut Ave NW Apt 418,,Washington,DC,20008,,,2023-06-30,560.89,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53201,B-53198,,IND,,Winkler,Daniel,D,,,4615 E Palomino Rd,,Phoenix,AZ,85018,,,2023-06-30,301.15,,Payroll,,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Gusto
SB21B,C00571182,B-53529,,,ORG,Santa Rosa Partners LLC,,,,,,251 Little Falls Dr,,Wilmington,DE,19808,,,2023-06-30,4400.00,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
