form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00806612,SB21B.I5196,,,ORG,"WIN RED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-11,1037.23,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5210,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK,NY,10285,,,2024-03-12,9440.29,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5238,SB21B.I5210,,ORG,AMERICAN AIRLINES,,,,,,CORPORATE HQ,1 SKYVIEW DRIVE,FT. WORTH,TX,76155,,,2024-03-12,961.21,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5240,SB21B.I5210,,ORG,CARMINES DC,,,,,,425 7TH ST NW,,WASHINGTON,DC,20004,,,2024-03-12,1355.00,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5241,SB21B.I5210,,ORG,CHARLIE PALMER STEAKHOUSE,,,,,,101 CONSTITUTION AVE NW,,WASHINGTON,DC,20001,,,2024-03-12,2029.44,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5242,SB21B.I5210,,ORG,DELTA AIRLINES,,,,,,CORPORATE HQ ,1030 DELTA BLVD,ATLANTA,GA,30320,,,2024-03-12,3826.80,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5243,SB21B.I5210,,ORG,FEDEX,,,,,,CORPORATE HQ,942 SOUTH SHADY GROVE RD,MEMPHIS,TN,38120,,,2024-03-12,120.96,,DELIVERY SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5244,SB21B.I5210,,ORG,JETBLUE,,,,,,6322 SOUTH 3000 EAST,STE G10,SALT LAKE CITY,UT,84121,,,2024-03-12,672.89,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5247,SB21B.I5210,,ORG,UBER,,,, ,,CORPORATE HQ,1515 3RD ST,SAN FRANCISCO,CA,94103,,,2024-03-12,158.16,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5248,SB21B.I5210,,ORG,UBER,,,, ,,CORPORATE HQ,1515 3RD ST,SAN FRANCISCO,CA,94103,,,2024-03-12,95.23,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I4981,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,SMITHLAND,TX,75657,,,2024-03-18,644.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4989,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,20176,,,2024-03-18,1896.55,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5009,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,SUITE 201,ST. THOMAS,VI,00802,,,2024-03-18,1479.37,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5040,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARINGTON,VA,22207,,,2024-03-18,1823.55,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5050,,,ORG,HICKORY DATA LLC,,,,,,PO BOX 1243,,ALEXANDRIA,VA,22313,,,2024-03-18,4.25,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5068,,,ORG,IMGE,,,,,,"108 S WASHINGTON STREET, 2ND FLOOR",,ALEXANDRIA,VA,22314,,,2024-03-18,14.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5082,,,ORG,O2M DIGITAL,,,,,,7676 HILLMONT ST STE 191,,HOUSTON,TX,77040,,,2024-03-18,534.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5090,,,ORG,OLYMPIC MEDIA,,,,,,1881 N NASH STREET #2301,,ARLINGTON,VA,22209,,,2024-03-18,36.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5115,,,ORG,ONMESSAGE DIGITAL FUNDRAISING,,,,,,705 MELVIN AVE #105,,ANNAPOLIS,MD,21401,,,2024-03-18,1254.52,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5146,,,ORG,RIGHT COUNTRY LISTS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-03-18,809.37,,DIGITAL FUNDRAISING CONSULTING / LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5166,,,ORG,RIGHT RAIL LIST CO,,,,,,817 SLATERS LANE,,ALEXANDRIA,VA,22314,,,2024-03-18,4124.93,,DIGITAL FUNDRAISING CONSULTING / LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5197,,,ORG,"WIN RED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-18,2569.47,,CREDIT CARD PROCESSING FEES / MERCHANDISE FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4977,,,ORG,AD VICTORIAM,,,,,,"850 S BOULDER HWY, #104",,HENDERSON,NV,89015,,,2024-03-25,188.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4982,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,SMITHLAND,TX,75657,,,2024-03-25,48.00,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4990,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,20176,,,2024-03-25,1660.95,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5010,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,SUITE 201,ST. THOMAS,VI,00802,,,2024-03-25,688.60,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5041,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARINGTON,VA,22207,,,2024-03-25,350.25,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5069,,,ORG,IMGE,,,,,,"108 S WASHINGTON STREET, 2ND FLOOR",,ALEXANDRIA,VA,22314,,,2024-03-25,85.72,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5083,,,ORG,O2M DIGITAL,,,,,,7676 HILLMONT ST STE 191,,HOUSTON,TX,77040,,,2024-03-25,8.90,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5091,,,ORG,OLYMPIC MEDIA,,,,,,1881 N NASH STREET #2301,,ARLINGTON,VA,22209,,,2024-03-25,1558.20,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5116,,,ORG,ONMESSAGE DIGITAL FUNDRAISING,,,,,,705 MELVIN AVE #105,,ANNAPOLIS,MD,21401,,,2024-03-25,799.92,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5147,,,ORG,RIGHT COUNTRY LISTS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-03-25,71.45,,DIGITAL FUNDRAISING CONSULTING / LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5167,,,ORG,RIGHT RAIL LIST CO,,,,,,817 SLATERS LANE,,ALEXANDRIA,VA,22314,,,2024-03-25,3733.30,,DIGITAL FUNDRAISING CONSULTING / LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5198,,,ORG,"WIN RED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-25,2119.22,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5019,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD,SUITE 400,TYSONS CORNER,VA,22812,,,2024-03-26,1000.00,,DATABASE MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5170,,,ORG,SUSAN GAGE CATERING,,,,,,7100 OLD LANDOVER ROAD,,LANDOVER,MD,20785,,,2024-03-26,1556.43,,CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5025,,,ORG,CROSBY OTTENHOFF GROUP,,,,,,611 PENNSYLVANIA AVE SE #267,,WASHINGTON,DC,20003,,,2024-03-28,2300.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5117,,,ORG,ONMESSAGE DIGITAL FUNDRAISING,,,,,,705 MELVIN AVE #105,,ANNAPOLIS,MD,21401,,,2024-03-28,9114.52,,DIGITAL FUNDRAISING CONSULTING / P2P MESSAGING / EMAIL COMMUNICATION / WEB HOSTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5174,,,ORG,TARGETED VICTORY,,,,,,"2311 WILSON BLVD, SUITE 200",,ARLINGTON,VA,22201,,,2024-03-28,6322.21,,FUNDRAISING CONSULTING / P2P MESSAGING / EMAIL COMMUNICATION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4978,,,ORG,AD VICTORIAM,,,,,,"850 S BOULDER HWY, #104",,HENDERSON,NV,89015,,,2024-03-31,141.50,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4983,,,ORG,BASE ENGAGER,,,,,,122 N VALE ST,,SMITHLAND,TX,75657,,,2024-03-31,542.90,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I4991,,,ORG,"BELIEVE MEDIA, LLC",,,,,,41898 BENINGBROUGH PL,,LEESBURG,VA,20176,,,2024-03-31,1553.75,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5011,,,ORG,BETTER MOUSETRAP DIGITAL,,,,,,6501 RED HOOK PLAZA,SUITE 201,ST. THOMAS,VI,00802,,,2024-03-31,1760.64,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5042,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARINGTON,VA,22207,,,2024-03-31,753.76,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5051,,,ORG,HICKORY DATA LLC,,,,,,PO BOX 1243,,ALEXANDRIA,VA,22313,,,2024-03-31,0.85,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5070,,,ORG,IMGE,,,,,,"108 S WASHINGTON STREET, 2ND FLOOR",,ALEXANDRIA,VA,22314,,,2024-03-31,46.54,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5077,,,ORG,"LISTWISE, LLC",,,,,,1423 W BELMONT AVE,,CHICAGO,IL,60657,,,2024-03-31,17.50,,LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5084,,,ORG,O2M DIGITAL,,,,,,7676 HILLMONT ST STE 191,,HOUSTON,TX,77040,,,2024-03-31,228.71,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5092,,,ORG,OLYMPIC MEDIA,,,,,,1881 N NASH STREET #2301,,ARLINGTON,VA,22209,,,2024-03-31,461.29,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5118,,,ORG,ONMESSAGE DIGITAL FUNDRAISING,,,,,,705 MELVIN AVE #105,,ANNAPOLIS,MD,21401,,,2024-03-31,1755.38,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5128,,,ORG,POPACTA,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2024-03-31,8.60,,DIGITAL FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5148,,,ORG,RIGHT COUNTRY LISTS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2024-03-31,235.85,,DIGITAL FUNDRAISING CONSULTING / LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5168,,,ORG,RIGHT RAIL LIST CO,,,,,,817 SLATERS LANE,,ALEXANDRIA,VA,22314,,,2024-03-31,3642.84,,DIGITAL FUNDRAISING CONSULTING / LIST RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5199,,,ORG,"WIN RED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-03-31,2877.64,,CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
